Unnamed: 0,youtube_id,comment,like_num
33,DI,언니 전 진짜 언니 유튜브가 너무 좋아요... 제 기준 언니가 화장 젤 잘해요 젤 예뻐요 진짜 내 삶의 활력소 ㅠㅠ,0개
34,은똔이,"언니한테 메이크업 받는 날이 오면 좋게따,,🌟",1개
35,빠마머리앤,맥 라뮤끄 컬러 진짜 라뮤끄스럽다...♡,2개
36,다온,아 진짜 이런 거 올려주시면 감사합니다,1개
37,김혜영,어떻게 하면 라뮤끄님처럼 피부가 깨끗해지고 맑아질수 있나요??,1개
38,마젤토브힘내브앙,라ㅏ뮤끄 컬러 여름쿨라이트톤 괜찮을가용...?,1개
39,히히,나무꾼 언니 영상 자주 올려조요ㅠㅠㅠㅠㅠ,1개
40,JardelOliveira,Iamuqe vc ficou lindaa❤️se puder coloca legenda em português 😘,0개
41,선희아니곳서니,"역시 나무꾼 언니 천재만재... 진짜 코 원래 겁나 높으면서 원래보다는 낮아보이게 메이크업을 진짜 해냈어,,, 나 미쳐,,",0개
42,,언니야아아아아ㅏㅏ 라뮤끄립최고ㅠㅠ 요즘 최애립이에요ㅠ,0개
43,MylanYoung,"Ah what a unique idea to use your lens to ""be"" heterochromatic!",0개
44,김새우,어흐흑..썸네일보고 광분해서 들어왔습니다 언니컨셉마저천재ㅠㅠ,0개
45,지유,와 립 색 너무 예뻐요... 여름쿨톤도 쓰기 괜찮을까요?!,1개
46,김태연,헐 개이뻐요ㅜㅠㅠㅠㅠ,0개
47,리애나,기다리고 또 기다리던 라뮤끄 언니 메이크업 튜토리얼 ㅠㅠ 메이크업 자주 올려주세용♥️ 굳이 컨셉 있지 않아도 돼요 부담 노노해요 히히,0개
48,양해인,"이번영상 헤어도 메이크업이랑 너무 잘어울려서 너어어무 궁금해요,,,💓💓💓",0개
49,냠,블러셔 조합 너무 이쁘다 ㅜㅜ,0개
50,sss,와 언니 ㅠㅠㅠㅠㅠㅠㅠ,0개
51,욧시Ni,우앙ㅠㅠㅠㅠ,1개
52,슦찐오빠어깨로학교뿌개줘요,"목소리 되게 산속에 있는 맑은물ㄹ 느낌,,, 청량해여 언니 ㅜㅜㅜㅜㅜㅜㅠ",0개
53,김예슬,언니는 몽환 몽환한 메이크업이 진짜 잘 어울이는 것 같아요😊 언니 혹시 귀걸이 어디껀지 알 수 있을까요? 너무 제 취향이네요ㅎㅎ,0개
54,evaJ,맥 라뮤끄 몰랐어요!!!!! 컬러 너무 예쁘잖아요 ㅠㅠㅠㅠㅠ,0개
55,다자이에죽음,두개나 샀다구영... 컬러 너무 이뻐서 쟁여뒀어요 언니 짱짱,1개
56,디,"0:54 저도 민감성 피부인데 이 제품 바르면 얼굴이 따갑더라구요..ㅎㅎ 내 피부에 맞는 건 도대체 어디에 있는거지..ㅋㅋ

어떤 분이 라뮤끄님이랑 방탄 슈가랑 은근 닮았다고 하던데 스치듯 보면 닮은 것 같기두 하네요",0개
57,김갯벌,언니 요런 앞머리 연출하는 방법 너무 궁금해요 ㅜㅜ,0개
58,임현지,언니 살빠졌나여 ? ㅠㅠ 볼이 헬쑥해진 것 같아요 😫 조금 일하고 많이 벌고 많이 먹구 행복하세요 우리 언니 ❤️,0개
59,유,아니 썸네일보고 어떻게 안들어와요 ㅠㅠㅠ,0개
60,김민채,으잉 너뮤 이뻐ㅠㅠ🥰,1개
61,이민영,"진짜 최고다,,,,,",0개
62,ujin816,나무꾼님 웨딩 메이크업 해주세요ㅜㅜ 2020버전 보고싶습니다💗,6개
63,notyourlemon,"맥 라뮤끄 정말 너어무 잘쓰고있어요 ! 어떤 립에다가 베이스로 해줘도 예쁘구, 단독도 넘 좋아요 ㅠㅠ !!",0개
64,김뗌ddam,푸른 렌즈에 브라운 메이크업은 최곱니다.. 진ㅉ..ㅏ..♡,0개
65,이지혜,언니 영상보구 바아로 맥에서 질렀습죠 케헤헥,0개
66,내샤릉,와~~~너무신비스러우면서도 우아하고 존예스러움😭👍👏👏👏,0개
67,아라라라,언니 넘 좋아여❤️❤️오늘도 언니 영상 보면서 힐링❤️❤️,0개
68,조용히쉿,언니 살빠진거에오..? 뭔가 홀쭉해졌오퓨ㅠ,0개
69,요요요,뮤끄언닝 이어커프 어디서 사셨어유?? 메컵 너무 이뻐여...,0개
70,아몰라,썸넬보고 홀린듯이 들어왔다..,0개
71,독고상두요리한다cooking,언니한테 넘 잘어울려요! 꼭 따라해볼게요ㅎㅎ 넘 예뿌..,0개
72,JGASMR,"화장품 부수다보니 유튜브에
알수없는 알고리즘이란..
화장방법 영상이뜨다니 🤣",6개
73,오늘뭐혜윤,정말 라뮤끄님의 피부는 볼 때마다 감탄... 어떻게 저렇게 매끈 할 수 있는 거죠...ㅠㅠㅠ,0개
74,토토,몽고주름이 없어서 서양언니처럼 얘뻐요!,1개
75,고은,와 진짜 언니는 점점 갈수록 더 어려지는 거 같ㄴ아요...💓💓💓,0개
76,이주원,썸네일보고 안들어갈수 없었다..분위기 짱..,0개
77,성이름,진짜 이쁘다,0개
78,몰랑,"립 컬러 넘 이쁘당 대박!
어울릴까? 살까? 후기좀요...",0개
79,유경,아프신거 아니죠?!! 목소리가 아픈것 같기도 하고...ㅠ,0개
80,최지수,렌즈 정보 궁금해요 너무 예뻐요ㅠ,0개
81,Mm,ツケマの付け方が、うますぎる…,0개
82,,"믿고보눈 라뮤끄,,,💜",0개
83,지니류,분위기가 영롱해요.. 알림 뜨자마자 달려왔어용😝❣️,1개
84,팡궁디팡,립 너무 이쁘다😍,0개
85,마구니구니구니,깨끗하고 깔끔한 너무 이쁜 화장 ㅠ,0개
86,유달링,사람눈에 렌즈로 오드아이 할생각은 몬했는데 ㅋ,0개
87,하감,아 예쁘다아 하고 바로 눌러서 들어왔어요❤☺️❤,0개
88,bry,역시 ~~~ 언니 이뻐요♡,0개
89,정은,감기 걸리셨군요!ㅠㅠ 항상 건강 조심하세요,0개
90,유찬호,"언니 슬기로운 의사생활 전미도 배우님 닮으셨어유,,,",0개
91,희서김,"언니 로드샵도 해주세요.,ㅜㅜ",0개
92,김다래,코랑 눈이 어쩜 이렇게 예쁘세요..? 메이크업 너무 예뻐요 특히 속눈썹 ㅠㅠ💚💙💙💚,0개
93,양순심,영상속헤어도 너무이뻐요! 튜토리얼이나겟레디때 보여주시면좋겠어용ㅎㅎ,1개
94,이수아,언니의 전문분야로 돌아오셨군요....(그득한 몽환...)❤️,0개
95,욧시Ni,언니 너무 조아효🥺❤️,0개
96,SalwaNurul,So pretty 😍❤️,0개
97,Songji,너무 예뻐용 ㅜㅜ1빠,0개
98,찡구누나,와 메이크업 너무 예쁘고 정교한것같아요 처음 인트로에선 눈화장을 거의안하셨구나했는데 정말 옅은색들로 짙은색을 쓴것처럼 눈 모양을 다 교정하셨네요,0개
99,선바는술을잘마시지,"몽환 끝판왕 라뮤끄,,,",0개
100,이채연,와 ㅅㅂ 미쳤나 ㅇ개예쁘네 미친미침 언니 사란해,0개
101,유니카,오늘도 썸네일에 홀려서 안들어올수 없었네요.,0개
102,이해림,썸네일에 끌려서 들어왔더니 왠 여신님이 ..🙊,0개
103,리횬,넘넘 이뿌시당!,0개
104,KellyJin,와... 걍 여신이네요..이뻐여 저도 라뮤끄님처럼 해보고 싶어져여ㅎㅎ,0개
105,정야,진짜 어쩜그리 얼굴이 조막만해요.......????!!!!! 볼때마다 감탄해요 진짜.. 라뮤끄 성형외과 보면서 옆모습이 진짜 예술이에요... 언니턱선에 베일거같아요......🥺,0개
106,은가,"언니 지난번 영상부터 뭔가 하이바이,마마의 김태희가 계속 보여요ㅠㅠ 한 번 커버메이크업 해보시면 어떨까용..? 두근두근...",3개
107,Songji,라뮤끄 ㅜㅜ,0개
108,SeulLee,왜 화면이 뿌연거 같을까요???ㅜㅜ 제 폰에 문제가 있는 걸까요??;;;,1개
109,마리몽,채송화 커버메이크업 하면 찰떡나올거라 생각해요~,0개
110,현정,최고야...짜릿해....,0개
111,김제리,그냥 라뮤끄님 얼굴이 다했다... 라뮤끄님 얼굴 보면서 대리만족중...헿,0개
112,바름,언니 완전예뻐요 ㅜㅜ💜💜,0개
113,쭈친태경,긴 속눈썹이 꼭 민들레 요정처럼 너무잘어울려요♡,0개
114,쏘쑤,진짜 여신이시다...,0개
115,김가현,오늘 알림 울리자마자 달려왔네요^^잘 보고 갈께요^^,0개
116,박뚜리,"라뮤끄님 이 예쁜 립을 설마 한정으로 하신건 아니겠죠 제발 온고잉해쥬세요.,,",0개
117,조소민,언니 에크멀 올리브영같은 데서 판매할 생각 없으신가요 ㅠㅠㅠ,0개
118,,언니 요즘 쌩얼도 점점 이뻐지는데 더 이뻐지다 폭발하겠어요..,0개
119,엉꿍,뷰러는 안한게 아니라 편집된거..? (궁금궁금),0개
120,그래,인조속눈썹 다시봐도 예쁘게 나왔다,0개
121,킹갓엠페러제너럴,와.. 눈매가 개성있고 너무 예뻐요..,0개
122,vitaminc,I think lens it's the most important things in this looks,0개
123,익명,너무 조와요 너무 조와 넘 저아,0개
124,PavlaSudan,Beautiful lipstick...you look better with blue eyes!😊,0개
125,mejazz,쉐이딩 너므 잘하세요 ㅠㅠ 짱예,0개
126,백세인,도도한 고양이 넉김 🐱💗,0개
127,BoI,"맥 라뮤끄 립. 인터넷 발색은 천차만별이라 잠시 망설였는데, 에크멀 제품을 써보고는 라뮤끄님에 대한 신뢰가 상승하여 그냥 믿고 구매했어요. 순차발송이라고 받았는데 기대되요. 영상을 보고 나니 더욱 더~~",0개
128,이유진,흐엥...립뭐예요....컬러 너무 이쁘자나.....,0개
129,티나,뮤끄님은 어째 하루도 빠짐 없이 아름다우신가요•••?,0개
130,ginadelia,Hii... is there any plan to sell your Mac maker lipstick in Indonesia? I really love that color 💕,0개
131,UndecisiveAngel,@-@ the dark spot solution is $83 !,0개
132,김성경,와우 넘 좋아영,0개
133,이경,"라뮤끄님 얼굴에 여드름을 없애는
모공이 줄어드는  매끈해지는
한줄로 화장을 잘먹는 
얼굴이 되면 너무 좋을것같아요
 마스크팩관리 혹시 있나요?
저녁에 피곤해서 간단하게 관리할수있는
방법이 있으면 좋을것 같아서요!",1개
134,yungyung,헐 립컬러가 미쳤돠......마스크때문에 화장은 여새 안하지만 사야겠다 너무이쁜데...,0개
135,denE,언니 새끼손가락 다치셧어요..? 조심스레물어봅니당...!,0개
136,새별,다이어트 했어여?? 살이 빠지신거같애여,0개
137,이야,언니는 아라 안해두 되는 이목구비로 프리패스..,0개
138,HANSLPUMMYKIM,늘이쁨♥,0개
139,음음,하이라이터 추천이요!!,0개
140,유나찡,뮤끄님 천사인가요...?....?? 세상청순한데 또 메이크업너무고급스럽구예쁘구 립컬러 사러가야겠어요..!,0개
141,뽀잉,"옛날 사람들은 머리에 '라뮤끄'를 쓰고 다녔다
그리고 사람들은 그것을 '갓'이라고 불렀다",0개
142,소리,와 미친거아니냐...개이쁘네,0개
143,윤다인,언니 앞머리 어찌한거예요 딱 제가하고싶은 머리예요 알려주세요ㅠㅠ,0개
144,글뤼크운좋은언니,참 이쁘다,0개
145,기월,".........?
스킨케어인데 완성 다 한줄알았네",0개
146,박하은,언니 GRWM 해주세오 .!!,0개
147,명익,그저 레전드... 레게노...,0개
148,냐미냐미냠냠,청초오묘섹쉬라뮤끙흥해랏!!!!!!!!!!!❤❤❤❤❤❤❤,0개
149,허가,노란색 네일컬러 발린 새끼손가락 다치신 건가요??,0개
150,jin,얼굴이다하셔서 이국적인 느낌이......,0개
151,잉아,예뻐용,0개
152,쉄생,새끼손톱이..??,1개
153,김순돌,셀리퍼프?는어디껀가요??가격도알수있을까요??,0개
154,수란정,이건 얼굴이 다했다..,0개
155,닉히팍,*독보적인,0개
156,거누,이영상 고데기법 존버합니다..❤️,3개
157,MongGle,레전드하나나왔다,0개
158,예리y,레전드 .....,0개
159,dhdn00,쌩얼부터 완성인데요???,0개
160,min,"오온니......그저 빛......




앗 눈부셔",0개
161,이예진,얼굴이 다했다,0개
162,ThaisAlencar,So beautiful...,0개
163,최제,언니의 그 고혹적인 매력이라면 누구든 홀리고 말 거야... 오드 아이... 나 정말 사랑해... 부뚜막 먼저 올라가는 얌전한 고양이지의 빠져드는 아름다움... 그건... 바로... 내가 지금 언니를 보는 기분... 사...랑...햅...,0개
164,핫소스,오드아이하면 약간 아픈사람처럼 보이던뎅...ㅋㅋㅋㅋ,0개
165,DaJie,You look like Liu Yuxin,0개
166,여러분안녕히계세요,온니 여기서 발전된 버전으로 눈화장 반반 다른 오드아이 메컵 어떠세용,0개
167,hl,Gee,0개
168,뿌까혜영,으악  이상해,1개
169,권도연,"이렇게 기초메이크업 따라해봤어요
시간을두며 흡수할시간도 기다리며 공들여 해봤지만
메이크업이 두꺼워지고 때나오고 다 밀려요
어떤차이가있을까요",2개
170,김민정,"옛날에 라인 앞뒤 두껍게 그려서 아몬드형눈매 보안해서 그리고 속눈썹 딱 붙이는게 ㅈㄴ 이뻤는데
1 2년 전쯤이 ㄹㅇ 리즈였긴 한듯",6개
171,이사라,필터 좀 빼면 안됩니까?.. 피부 안좋아지셔서 그런건 알겠는데 너무너무너무 보기 불편합니다.....,8개
0,음없,마스크 안에다 패드 붙이는거 위험해요 😭😭 마스크내 습도가 높아져서 세균번식 위험이 커져요!! 자칫하면 마스크 필터도 망치기쉬워서 (습도가 높으면 금방망가져요) 마스크 쓰는 의미가 없어져요. 요즘 같은경우는 마스크 수급이 어려워서 하나로 며칠씩 쓰는데 저렇게 쓰면 진짜 오래쓰시면 안됩니다!! 병균덩어리 계속쓰시는거에요!,335개
1,SssM,"왜 많은 분들이 마스크 안에 패드 붙이는게 개꿀팁이라 생각하죠ㅠㅠ굉장히 잘못된 정보인데 라뮤끄님이 너무 부주의하게 추천하신 것 같아요. 사실 피부 관련해서 거의 전문가이신 라뮤끄님이 이점을 모를리가 없다고 생각하는데ㅠ마스크 끼고 있으면 내부 습도가 엄청나게 올라가면서 뾰루지, 접촉성피부염 등이 생기는데 그 안에 습도가 더 올라가게끔 패드를 넣는 것은 마스크도 축축하게 만들고 좋지 않습니다",145개
2,박은진,"영상이랑 상관없는 얘기지만,,언니... 목주름이 하나도 없네요...?! 주름방지나 효과있는 화장품 있나요?? 진심으로 고민되고 궁금해요ㅠㅠㅠ",166개
3,토끼아깽이,마스크는 젖으면 세균 바이러스 균이 흡착 된데여 마스크안에 팩은 붙이면 안 될 거 같아요!,120개
4,이달자,잘못된 정보의 꿀팁은 안해주는만 못해요...,54개
5,AAZZANG아짱,언니 얼굴 진짜 작은가봐 마스크에 파묻히겠네..,91개
6,설유,"ㅠㅠㅠㅠㅠㅠㅠㅠ지성에 땀많은 사람은 웁니다,... 마스크쓰니까 턱 인중에 땀차고...  유분올라오고... 마스크에 유분기 묻어서 찝찝하고... ^^",58개
7,예나,"더마토리 다 좋은데 크기가 좀 더 컸으면....😂😂😂 ㅋㅋㅋㅋㅋㅋ 작아서 두장씩 쓰다보면 엄청 금방써욬ㅋㅋ큐ㅠㅠ 저만 그런가여...?? 그렇담 그냥 지나가겠숨다,,,, 총총🚶‍♀️🚶‍♀️🚶‍♀️",46개
8,wispiki47,"근데 궁금한게 있는데요, 화장품만으로는 피부가 효과를 볼수 없다는 말이 있더라고요. 효과가 있으려면 그건 의약품으로나 가능하다고... 혹시 라뮤끄님은 따로 피부과 시술이나 관리같은거 받으시는지 궁금해요. 효과보신거 있으시면 알려주세요",38개
9,산토뀨,팀장님 끼 나타난다ㅋㅋㅋㅋㅋㅋㅋㅋ,20개
10,김수현,헉 마스크 안에 패드 붙일 생각은 못해봤는데! 역시 뷰티 유튜바 짬바~! 어멋! 마침 패드를 31일까지 세일한다구여? 내일부터 회사가는 길에 더마토리 패드 사서 붙이고 있어야 겠네여~~ 에구머니나 패드가 넘 좋아벌여서 옆자리 부장님이 달라고 하는거 아닌가 모르겠어요~ ^_^  ㅎㅎ. 언니가 알려준 몰래 하는 꿀팁으로 나만 써야징,45개
11,SelWkwk,더마토리 거즈부분 저만자극이심한가요 ㅜ살살해도 아파요,33개
12,WonBumJeong,"아니 이시국에 이런 핵 꿀팁을 알려주는 유튜버가 있단 말이야? 저 더마토리 패드 정말 피부도 진정되는 거 같고 너무 촉촉해보이잖아? 빨리 올리브영에 가서 사야겠는걸?
 
 
 
 
 
 
 
이렇게 하는거 맞죠 나무꾼 누나?",35개
13,박단추,언니 마스크 정보도 궁금해요... ㅠㅠ,18개
14,안녕요,언니... 라뮤끄 성형외과 기다리다가 기절하겠...ㅇ<-<,7개
15,조민,마스크 벗을때마다 엄청 신경쓰였는데ㅠㅠ 감사해여ㅠ,13개
16,박민아,마스크 어디꺼인지도 알려주실 수 있을까여?,30개
17,뚭뚭이,얼굴이 워낙 작아서 마스크가 방독면같네요.ㅠㅠ 마스크안에 패드붙힐 생각은 해본적이없는데 찐꿀팁인듯요!,11개
18,베티BettyJoo,팀장님 넘 귀여우세요 ㅋㅋㅋㅋㅋㅋㅋ,5개
19,김가현,오늘 알림 울리자마자 달려왔네요^^ 요즘 거의 마스크 쓰니까 메이크업을 안해서 선크림도 바르고 있어야하는데 트러블이 나더라구요^^ 그리구 립스틱도 마스크에 묻어나와서 아예 안바르고 다니네요 ㅎㅎ이렇게 좋은팁 알려주셔서 감사드려요^^,4개
20,소리,ㅋㄱㅋㅋㅋㄱㅋㄱㅋㅋㄱㅋ개웃겨,2개
21,민들고날,화장 전후가 똑같네..,3개
22,kyungeunkim,라뮤끄님은아니지만 마스크 라라퍼프꺼에요!,3개
23,바우콩,마스크가 왜 수분을 빼앗지 오히려 너무 축축해져서 ㅜㅜ,1개
24,HaileySung,팀장님 긔엽ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개
25,호이,"궁금한점이 ,, 히알루론 동결건조 시킨상태를 사용직전에 섞어서 녹이는 이유가 따로 있진 않나요?? 앰플에 섞어써도 좋은거라면 웰라× 제품 앰플에 섞어 써도 되는걸지 궁금해요",6개
26,김채영,많은분들이 말씀해 주셨지만 저 마스크 라라퍼프 마스크에요!!몇일째 계속 품절이였는데 오늘 전제품 다 입고 됐더라요 혹시 관심있으신 분들은 얼른 달려가서 겟하세요 저도 2개 더 쟁겨놨어요ㅋㅋ💖오늘도 잘보고 갑니다💖💖❤️❤️,3개
27,참트루TrueTv,팀장님이랑 라뮤끄님이랑 패드 다른건가요???ㅋㅋㅋㅋ  팀장님 너무 재밌으심!,2개
28,여해니,아직 영상보기전인데 진짜 마찰이랑 이산화탄소 때문에 피부 너무 상한 저한테 꼭필요한 꿀팁이길 바라봅니다ㅠㅠ 람뀨언닝 도와조요ㅠ,0개
29,재경,꿀팁이다 ㅠㅠㅠ 감사해요,4개
30,우혜원,더마토리 시카패드 팁 너무 유용하네유ㅜㅜㅜㅜㅠ요새 마스크때문에 피부자극 장난아닌데 진짜😹😹😹😹,0개
31,AikerimZhangbyrbayeva,"언니,, 마스크 정보 알려주세용ㅠㅠ너뮤 궁금해요🙏🏻",5개
32,HKJ,라뮤끄님 모자 정보 알 수 있을까요ㅠㅠ 컬러부터 제리까지 완전 취향이에요ㅠㅠ,0개
33,이다솜,7스킨ㅋㅋㅋㅋㅋㅋㅋㅋ 미치겠닼ㅋㅋㅋㅋㅋ 킬포ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개
34,몽미,유용한 영상 감사드려요😍💞💖💖💞😻💐🌈🌺🌹🐭🎶,0개
35,아라라라,언니 영상은 꼭 자기전에 봐여ㅎㅎ 힘들었던 하루가 위로되는느낌? 마음이 편안해져용,1개
36,이채연,언니...람뀨 ㅇ립스틱도 리뷰해쥬면 안대요??,0개
