Unnamed: 0,youtube_id,comment,like_num
10,박선하,대에에ㅔㅔㅔㅔ바가아ㅏㅏ,16개
11,Jimimi,"취지 정말 좋아요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 이렇게 선한 영향력을 행사하고 선한 힘을 퍼트리는거 너무 좋아요 보호종료아동 많은 사람들이 아직 많이는 인식하지 못하면서도, 지나쳐서는 안될 중요한 문제 중 하나라고 생각했는데 너무 좋은거 같아요! 꼭 구매할게요 이번 시리즈를 넘어 다른 조명이 필요한 분들에게도 이어지는 지속적인 콘텐츠가 되었으면 좋겠어요 롬앤의 선한 영향력을 응원합니다!",5개
12,토마토맛토,"막 사회에 첫발을 내딛기 시작한 보호종료아동에게 롬앤의 화장품들을 선물해도 좋을 것 같아요! 보호종료아동뿐만 아니라 저소득층 한부모가정(특히 아버지와 사는 자녀들), 미혼모 등 대상을 확대해도 좋을 것 같단 생각이 들었습니다:)
롬앤의 CSR 활동 앞으로 더 기대할게요💕",3개
13,내매력에빠져봐,"이런 좋은 프로잭트 만드신 개코님,롬엔 관계자분들,등등 적게 일하고 많이 버세요 ㅠㅠㅠ  이런 선한 영양력 유튜버 너무 좋습니다 ㅠㅠ",3개
14,써니s,지금 일요일 9시 30분인데!! 아직 85분이나 남았다능ㅋㅌㅋㅌㅋㅋㅋㅋㅋㅋㅋ,4개
15,이세상가는사람100년전,기대합니당 계정이 삭제되서 바꿨어요.....그래도 바로 찾아서 구독했어요!! 히히,5개
16,지연이는얼땡중,"저도 tv에서 안지안 봤어요
보호종료아동에 기부도하고 너무착하셔요",5개
17,지민,꼭 할게요 언니 !,5개
18,쨍jjaeng,"정말 너무 신선한데 따뜻해서 진짜 좋은것같아요ㅠ 캠페인도 참여했고, 제품도 나오면 꼭 사겠습니다!❤🙋🏻",1개
19,방울토마토,취지가 너무 좋아요 언니.. 나 이런거에 감동받네... 와엠아크라잉,3개
20,김하은,"아 취지가 너무 좋아요ㅜㅜㅜㅜ 롬앤, 개코님 모두 너무 사랑해요 나오면 진짜 다 살거예요🥰❤️❤️❤️",1개
21,OE,하루낰ㅋㅋㅋㅋㅋ,2개
22,은빛시내,안지안님 무물보에 나오셨지않나..?,5개
23,노서하,뭐죸ㅋㅋㅋㅋㅎㅎㅎㅎ💕💕💕,2개
24,jeifrom,취지 너무 좋은거같아요💞 꼭 참여하겠습니다✨ 개코님 화이팅💞 롬앤 화이팅💞,15개
25,주해란,"사회적 취약계층까지 함께 하는 롬앤 멋집니다^^♥
이작은 시작이 보호종료아동을 돕는 계기가 되길 바랍니다!!
롬앤화이팅^^
그리고 지안이도 화이팅!!",1개
26,CHERISH,얼마전 인간극장 재방송에서 봐서 개코님 보고 꽤나 반가웠고 언제쯤 컨텐츠가 나올까싶었는데 너무도 좋은 취지의 프로젝트가 나왔네요~ 열심히 생각해봐야겠어요!!,1개
27,박연서,너무 이쁜생각이네요 !! 역시 롬앤 ㅠㅠ,1개
28,민아,오완전 너무 좋은것 같아용ㅠㅠ!!,1개
29,손하연,보호종료아동 중요한 문제에요:) 저도 사회분과에서 사회문제 여럿 공부하다보면 늘 마주치고 요즘 중요시하게 여기는 문제더라고요. 좋은 의도의 프로젝트 너무 멋져요 롬앤 화이팅...☺☺,1개
30,나미자까,헐 모야모야 하루 너무 길잖아요ㅠㅠㅠ,1개
31,펀치,ㅜㅜㅜㅜ흐엉 언니 너무 멋잇어요,1개
32,나연,역시 내 사랑 롬앤..........진짜 사랑훼..,0개
33,빛한,진짜 멋있는 사람들이 하는 멋있는 일 이걸 롬앤이 합니다! 진짜 롬앤은 볼 때 마다 느끼는건데 멋있는 거 같아요 화장품 만드는 것도 엄청난 퀄리티로 일을 할 때도 멋있고 이런 것도 기획하시고 그래서 제가 들어가고 싶은 회사 1등 이지 않을까요??ㅎㅎㅎㅎ 열심히 롬앤에 들어가면 필요한 사람이 되기위해 공부하고 있어요 !!! 롬앤&개코님 사랑해요❤️❤️❤️,0개
34,사랑해요윤지언니,"방금 참여하고 왔습니당 !!
이런 선한 캠페인을 열어주신거에 너무 감사하고 많은 노력이 담겨있는만큼 그 노력이 헛되지 않게 열심히 참여하고 관심을 가지겠습니다 💜💜 늘 노력해주셔 감사드릴다름입니다",1개
35,이개미,멋져요 멋져요~ 응원하겠습니당~!!ㅋ,0개
36,,헐 대박 개코님 진짜 사랑해요ㅠㅠ 앞으로도 개코님 영상 챙겨보면서 좋은 정보 얻어갈게요 !! 생일 축하드려요 !!,3개
37,Cloudnwm,너무 멋져요 언니 ♡ 꼭꼭 저도 참여할게요!,0개
38,3전예은,이거보고 인간극장 다시보기하러 갑니다 총총,0개
39,박선하,대박대빅,2개
40,너굴너굴,진짜 고심많이 한 프로젝트인게 느껴지네요!! 그런데 보호종료 아동을 지원하는게 아니라 인식개선을 위해 기부금을 쓴다니 생소하네요 세부적으로 어떻게 쓰일지 궁금해요~!,1개
41,지니어스애플,언니 여름 맞이 체리립 바르는 영상좀 보여주시면 안돼나요? 여쿨인데 체리립 바르는 영상 보고싶어서요ㅜㅠ,0개
42,노가리곰,역시 재밌어요...,0개
43,조영팔,너무 좋네요 롬앤,0개
44,윤STYLE지,왕 !! 3뽜,2개
45,구름빵,너무 멋있어요 응원해요,0개
46,미남좋아,"언니 생일 축하해요! 언니는 제가 태어나서 처음 구독해본 뷰티블로거이자, 유일하게 챙겨보는 뷰티유튜버에요. 8년 전 언니 블로그를 처음 들어갔을 때 화장은 저렇게 하는 거구나, 세상엔 저렇게 많은 종류의 화장품이 있구나, 하고 감탄했던 제가 생각나요. 그리고 언니의 일상포스팅을 보며 나도 저런 멋진 대학생이 돼야지! 했지만...현실 속 대학생은 평범 그 자체더라구요ㅋㅋㅋㅋ지금도 종종 블로그 들어가서 옛날 포스팅을 보곤 해요. 언니 블로그는 입시에 찌든 고딩이 쉴 수있는 유일한 공간이였거든요. 그때 게시물을 읽으면 저때의 난 저랬었지~하는 생각이나서 왠지 아련해진달까....ㅋㅋㅋ 뭔가 오래 간직해온 보물상자 열어보는 느낌이에요. 이런 예쁜 보물상자를 선물해줘서 정말 고마워요 언니. 5글거리는 말이지만 그냥 언니의 존재 자체는 저에게 큰 위안이 된다는 것만 알아주세요!!ㅋㅋㅋㅋㅋ생일 완전축하드리고 결혼하고 맞는 첫 생일인 만큼 최고의 날을 보내시길 바랄게요!",17개
47,장소현,너무 아름답다,0개
48,고소미소미,언니 나 오늘 못 잘듯 궁금해 죽어,0개
49,양홍원빵사왕,어허허허허허허허허헣ㅎ,0개
50,deugeu드그,"흠 편집자님이거나 저번에 공지에 올리셨던 거 아닐까아 ,,",5개
51,6시내고환,언니 모야모야모야모야,0개
52,자비,모모모모모모야모야모야,1개
53,옌향,참여는 어디서하나요??,0개
54,Youtube쏘니아,"취지 너무 좋은것같아요ㅜㅜ
프로젝트 참여할게요..  롬앤 완전 제 최애브랜드됬어요ㅜㅜ",1개
55,박선하,오오오,1개
56,이다영,롬앤 진짜 칭찬해💜🙆‍♀️💜,0개
57,이름없,꺙,0개
58,DeenahBaig,Love you and your makeup skills so much 💕,3개
59,미월드스트리밍채널또,.,0개
60,HQz,😍😍😍😍😍😍😍,0개
61,봄희,"먹고 살기도 힘든 판국에 누가 누굴 도와줘.. ㅋㅋㅋ 고아원 애들도 지들이 자립 할 때 되면 지들이 알아서 해야지.. 부모가 있어도 부모 그늘에서 살지 못하고만..
돈 아깝다..",0개
62,,"هايي🙂💙


Hi🙂💙",2개
0,SaeromMin개코의오픈스튜디오,"⭐️⭐️⭐️⭐️2020년 5월 6일 오후 3시 OPEN!⭐️⭐️⭐️⭐️
(5월5일에 보고 계신 여러분! 내일 오픈됩니다 ㅎㅎ 오늘 아니에유!)


🎁A박스
78%할인 186,000 → 39,900 무료배송
https://smartstore.naver.com/a_coi/products/4908757718


1. 롬앤 제로 레이어 립스틱 - 15,000
2. 롬앤 베러 댄 치크 - 12,000
3. 피카소 꼴레지오니 14 블러셔 브러쉬 - 32,000
(아래부턴 A,B 공통 구성품 입니다.)
4. 웰라쥬 원데이 앰플 키트 (4종) - 24,300
5. 로벡틴 닥터 마스크 아쿠어 5개입 - 20,000
6. 코스알엑스 하이드리움 모이스처 파워 인리치드 크림 - 23,000
7. 네이처 리퍼블릭 블랙빈 안티 헤어로스 샴푸 - 15,000
8. 헤라 셀 세럼 미니어처 - 23,750
9. 헤라 블랙 파운데이션 미니어처 - 17,000
10. 실리콘 립스틱 정리함+메세지카드





🎁B박스 
77%할인173,200 → 39,900  무료배송 
 https://smartstore.naver.com/a_coi/products/4908759794



1.롬앤 제로 레이어 립스틱 - 15,000
2. 롬앤 베러 댄 아이즈 - 18,000
3. 피카소 블랙몬스터 스펀지 - 12,900
(아래부턴 A,B 공통 구성품 입니다.)
4. 웰라쥬 원데이 앰플 키트 (4종) - 24,300
5. 로벡틴 닥터 마스크 아쿠어 5개입 - 20,000
6. 코스알엑스 하이드리움 모이스처 파워 인리치드 크림 - 23,000
7. 네이처 리퍼블릭 블랙빈 안티 헤어로스 샴푸 - 15,000
8. 헤라 셀 세럼 미니어처 - 23,750
9. 헤라 블랙 파운데이션 미니어처 - 17,000
10. 실리콘 립스틱 정리함+메세지카드




+
여러분 영상에도 나오지만,
꼭 롬앤 옵션 먼저 선택 하시고 헤라 옵션으로 넘어가셔야해요.
그래야 원활하게 구매가 가능하십니당❤️",781개
1,몽몽몽,"아 진짜 답답하네... 이런 혜자 구성이면 사람 몰릴거 당연한데 왜 본인들이 준비를 안해놓고 판매자 탓을 하지? 전 네이비즘 + 네이버 페이 연동 + 미리 로그인으로 제가 사고싶은 구성 성공 했구요, 저렇게 하니까 30초도 안걸렸어요. 그 시간을 까먹었던, 사정이 있었건, 로그인을 안해놨건, 다 본인 탓인데 대체 그걸 왜 수량 탓 재고 탓을 하죠? 본인이 똥손이거 준비를 안한거잖아요. 받아들이세요 좀. 왜 좋은 구성을 준비해주신 개코님이 욕먹는지 모르겠네요. 제품 Q&A 진짜 가관...",149개
2,아영,구매 못해서 속상한건 이해하는데 개코님 실망이라는 분들은 뭐지...,145개
3,송슬기,"네이버 스토어팜 Q&A가 난리네요
욕 적어놓고, 비리가 있니 마니 수량이 터무니 없다 어쩐다 보는 제가 다 눈이 찌푸려집니다
개코님은 좋은 마음에 설레하며 기획하고 하나하나 신경써서 준비하셨을텐데 저러니 Q&A 답변 담당하시는 분께도, 개코님에게도 참 무례한 짓 아닌가 싶네요ㅠㅠ 개코님 구독자든 아니든 우리 이렇게 예의없이 살지는 맙시다ㅠㅠ 영상 조회수만 해도 20만이 넘고 A박스 찜 개수는 2000이 넘어있었어요. 수량 터무니 없이 적게 준비한 건 절대 아니라고 보고, 너무 대혜자 이벤트다 보니 많이 몰리고 해서 1-2분만에 품절 됐을겁니다ㅜㅜ 속상한 마음 충분히 이해하지만 우리 욕하지 말아요ㅠㅠ...",275개
4,김갬굴,"진짜 수량으로 뭐라하시는 분들 엄청 많은 거 같아서 자체 수량조사라도 해볼까합니당,,,,
⭐️저처럼 성공하신분 대댓이나 좋아요 좀 눌러주세요,,,!⭐️",286개
5,,수량이 아무리 적어도 수익 내려고 만든 박스도 아니고 좋은 취지로 만든 박스고 또 이익은 전액 기부한다고 했는데 수량이 무슨 상관인가요 ㅠㅠ 본인 못 사면 수량 왜 이렇게 적냐는 식으로 불평해도 되는 건가요 🥺 댓글 좀 예쁘게 달읍시다 여러분,151개
6,자비,열심히 준비하셨는데 다들 쿨톤은..쿨톤은.. 하시니까 제가 다 힘빠짐 ㅜㅜ 새롬님 인생템이니까 새롬님이 좋아하는 색 넣으신거 일텐데.... 쿨톤색도 넣는다고 좋지도 않은 제품 넣으면 여러분도 싫을테잖아요..,336개
7,이유리,아니 이거 진짜 개미쳤는데...? 타 유튜버들이 진짜 별로인 제품 싸게 끼워넣는 게 아니라 구성품 미쳤음,316개
8,RickyMoslow,본인의 인생템 박스인데 자기에게 맞는 톤으로 당연히 구성을 하셨겠죠..,376개
9,먕먕,첫 번째라고 하셨으니 두 번째도 있겠죠..?! 아쉽게 광탈한 저는 두 번째 박스 기다리겠습니다 총총.. 큐앤에이에 욕까지 쓰는 사람 있는데 제반 비용 제외 모든 수익금 기부에 78% 할인 안 포장까지 꼼꼼히 신경 쓰셔서 열심히 기획하셨는데 광탈했다고 해서 욕까지 하는 건 좀 아닌 것 같아요 좋은 마음으로 열심히 기획하신 개코님이 보시면 얼마나 속상하시겠어요..ㅠ 안 좋은 말 쓰지 말고 두 번째 박스 기다립시다!!,142개
10,joshuaview,"좋은 취지로 기획했더니 오히려 재고가 왜 부족하냐, 실망이다 어쩐다 인스타그램이며 유튜브며 큐앤에이쪽에서도 징징대는거 보면 진짜 웜톤 쿨톤 운운은 애교 수준.. 
꼭 개코님 유튜브 아니더라도 좋은 취지로 하고싶어해도 몇몇 뷰티 유튜버들이 공구하는거 왜 두려워 하는지 알 것 같다 거지근성인지 뭔지 본인 운이 없었던걸로 역으로 감 놔라 배 놔라 하는 사람들 꼭 있고.. 글 써놓은거 보면
어쩔땐 진짜 몸서리 처질 정도로 역겨움",50개
11,yongkoon90,수량이 완전 터무니없이 적진않을거에요ㅠ 조회수가 20만인데... 저기서 1퍼센트만 사도 2천개입니다. 워낙 가격이 저렴하다보니 훨더 많은분들이 아마시도하지않앗을까싶네요. 제반비용제외 기부라니..ㅠ실패햇지만 좋은데잘쓰엿으면좋겟네요,119개
12,cukienikie,블로그때부터 느꼈지만 무엇이든 대충하는건 없는분이신거 같아요. 꼼꼼하시고 생각도 깊으시고. 항상응원합니다 ❤️,477개
13,,"한 번 쓰고 버려지는 쓰레기들을 많이 만들고 싶지 않아서 예쁜 박스를 포기했다니,,, 언니 너무 멋있어... 야무지다는 말을 인간으로 형상화하면 언니가 아닐까?",112개
14,흰둥이,구매는 못했지만 환경을 위해 예쁜 패키지를 포기했다는말에 정말 감동받았어요.  보이는거에 치중하는 요즘 시대에 뭐가 정말 더 중요한지 알고 계신 개코님! 멋있어요😘,24개
15,오레,자기들 못샀다고 뭐라하는거 진짜ㅋㅋ 개코님이 기부하는 좋은 마음으로 싸게 팔아주신 건데 그거 가지고 어이없다는 둥하는 거 진짜 보기싫다,41개
16,OE,댓글 내리면 내릴수록 유튜브나 판매는 아무나 하는게 아닌걸 실감하게된다.. ㅋㅋ 기부금이 마음쓰신만큼 좋은곳에 잘 쓰이길. 피카소브러쉬는 어차피 몰릴거 알았으니 필요한거 제값주고 사려합니다. 갖고싶은건 돈주고 사는게 당연하니까요.,38개
17,민정김,상품 Q&A는 일기장이 아닌데ㅋㅋ,36개
18,kayleekim,"진짜 이런 개코같은 분이 떡상하고 찬양 받아야될분임,,
진짜 자신의 경험을 토대로 알려주고 아낌없이 , 냉정하게 품평하고 
진짜 너무 유익한 정보들만 주시려고 노력하는 모습에 오늘도 언니가 더 좋아집니다..",101개
19,3전예은,"여러분 개코님은 봄웜톤이십니다.
개코님의 '인생템' 박스니깐 웜톤 위주의 섀도우나 립으로 구성이 되있는건 당연하다고 생각합니당ㅎ",113개
20,나하,저는 3시시험 1분 미룬다 생각하고 대기탔다가 네이버 페이 간편결제로 3:00:22초에 결제 성공했슴다 제발 못샀다고 물량이 10개밖에없었냐고 비리아니냐고  악질적으로 qna도배하시는 분들 자제좀 해주셨으면좋겠어요ㅡㅜㅜ 개코님 마음 상하실듯...,47개
21,은영,블루베리칩이나 피그피그 등 쿨톤 제품이 하나만 있었다면 고민도 안하고 바로 샀을텐데..!!너무너무 혜자롭고 좋은데 조끔 아쉬워요ㅜㅜ 립컬러 하나를 안쓰더라도 구매를 해야 하나 엄청 고민중입니당,278개
22,장윤영,"시계맞춰놧는데 결제가 느려서 실패햇네요..ㅠㅠ 아쉽지만 지나간거니 미련 안가질께요
다들 못사신분 날선 댓글 맘아파요 
엄청난 할인에 엄청난 구성 이고 
수익도 좋은데 쓰이는 일인데 못사서 속상한 마음을 개코님께 공격적으로 말 안하면 좋겠어요 ㅠㅠ",46개
23,삼식봇,"스토어팜 큐엔에이 보면 어이없다고, 재고 많이 준비 안하는거냐는 둥 산 사람이 있기는 하냐고 하시는 분들이 많은데 산 사람 봐도 있고 운이 안좋았던거지 이건 개코님 탓 할게 아닌데 왜 탓 하시는지,,",6개
24,누뉴뉸뉸,정각에 사서 성공했어요! 그냥 폰으로 수월하게 했구요!! 수량 넉넉하게 준비하셨는데 수요자가 많아서 금방 품절된 것 같아요... ㅜㅜ 더군다나 개코님은 좋은 의미에서 준비하신건데 왜 욕을 먹어야 하는지 ㅜㅜ,18개
25,먕먕,하 진짜 현생 불가... 괜히 욕심내서 크롬으로 대기티다가 결제 직전에 팝업 차단 때문에 광탈하고 아무것도 못 하고 광광 우는 중.. 언니 젭알.. 젭알 같은 제품으로 2차... 재입고 바랍니다... 제발제발제발ㅠㅠㅠㅠㅠㅠ 피카소 브러쉬 진짜 너무 갖고 싶어서 어제부터 기대했는데ㅠㅠㅠㅠ,38개
26,김지원,13:35에서 첫번째라고 하셨으니까 두번째도 있는거죠..?,14개
27,빵묵쟈,1:47 제품마다 이렇게 하나하나 설명해주고 이렇게 본인의 제품에 애정있는 사람에게 이벤트수량이 적니뭐니 욕적는사람들 제발 정신차리세요 애초에 수량 정해져있고 구매못하면 못하는거지 좋은취지로 기획한 사람에게 욕하지마세요 남한테 욕하고 비수꽂은거 본인에게 고대로 돌아갑니다.,4개
28,대복이는야옹,어제부터 2시 40분에 알람 맞춰놓고 네이버시계 키고 기다렸다만 결제창 갔는데 품절이라해서 현타온 1인,17개
29,HannaChoilee,진짜 한국은 뭔놈의 그놈의 웜톤쿨톤 ㅠㅠ,62개
30,난니가너무좋아도라에몽,완전 신경쓰신거 티 팍팍 나는데 댓글에 쿨톤 얘기밖에 없어서 저까지 마음이 쫌 그러네요..쿨톤분들 아쉬운건 알겠지만 댓글 대부분이 쿨톤얘기가 너무 많아서 괜히 개코님도 섭섭해하실거 같고...립이랑 색조는 친구한테 선물해주고 나머지만 써도 완전 혜자구성인대ㅠㅠㅠ,33개
31,신승민,산 거 기분좋아서 계속 영상 보러오는 중,46개
32,saraj,웜쿨 많이 타는 극쿨톤인데 피카소 브러쉬 하나만 있는 걸로 걍 끝났네 뭐 ㅋㅋㅋㅋㅋㅋㅋ 다른 기초들도 개이득,22개
33,민또,아니 이건 가성비도 아니고 그냥 혜자 아닌가요...? 근데 이거 언제까지 저 가격으로 파실건가요? 꼭 사고 싶은데 돈이 없어서 나중에 사려하는데ㅠㅠ,917개
34,ayj,"퍼스널컬러도 좋은데
내가 좋아하는 색, 다른 분위기를 내고
싶을 때 바르는 색 이렇게 사지 않나..
난쿨톤이니깐! 웜톤이니깐! 이건 절대 안돼면
남이 추천하는 아이템 영상은 안 맞지
않을까싶네요.. 허허...
가을웜 봄웜 여쿨 겨쿨 따로
준비해서 박스가 나왔다면 인생템이 아니라
퍼스널템인 이름이었겠죠...
쿨톤 1개 웜톤 1개 나왔어도 여쿨이랑 겨쿨이랑 둘 중 하나였을테고 갈웜이랑 봄웜하나였을텐데요..
봄웜~여쿨 이런식으로 겹치는 분이 더 많지
봄웜갈웜 겹치는 사람이 더 적죠...",10개
35,류산들,저처럼 품절이어서 못사신분 있나요ㅠㅠㅠ?,10개
36,뷔뷔뷕,"개혜자인 구성 환경까지 생각하는 센스 모든 제품에 팁+손글씨 선택지까지 있는 완벽한 구성이지만... 쿨톤은 울어요ㅜㅜ 언니,,, 어떻게 쿨톤 박스는 안나올까요......?",50개
37,하쿠랜드HAkuLAND,이번에 롬앤 신상 쿨톤이쁜거 많은데 ㅠㅠ 어째서 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 옵션 한가지는 쿨톤계열이였음 좋았을것 같아요 ㅠㅠㅠㅠ,56개
38,빛나리,미쳤다ㅠㅠㅠㅠㅠ 개 혜자에 환경 생각하는 마음까지ㅠㅠ 보통 이름을 걸고 박스를 만들면 연예인 굿즈같이 본인 자아가 너무 들어간 박스로 보기에는 이쁠지 몰라도 활용도는 없는... 구성이 많았는데 진짜 딱 구매자만 생각한 새롬님 마음이 너무 느껴져서 너무 좋아요ㅠ,35개
39,심예은,쿨톤은 뭘 사야 할까요ㅠㅜㅠㅠ 립이라도 쿨이었으면 바로 샀다 진짜루ㅠㅜㅠㅠㅠㅠ,75개
40,,"이거 아마 세시에 딱 새로고침 하시거나 정확히 세시에 들어가신분들은 많이 튕기셨을거에요ㅠㅠㅠㅜ 이 영상 조회수만 20만이기도 하구요ㅜㅜ 저는 깜빡하구 세시정각보다 2~30초 정도 늦게 들어갔는데 튕기거나 하진 않더라구요(그대신 헤라 블랙파운데이션 21호 품절..,) 못사신 분들 너무 새롬님에게 불평하시지 말아주셨으면해요,,🥰🥰😉",22개
41,우아한크루아상,"헐 ,, 진짜 3시 1분에 결제하는데 21호 재고 없다고 안 된다해서 23호로 바꾸고 하려는데 품절 ,,,,,,",6개
42,김보미,재고는 대충 어느정도인가요ㅠㅠ????? 꼭 사고싶은데 대박 사고싶은데 완전 사고싶은데,32개
43,나야,가격도 가격인데 다 기부한다니 거기다 친환경 포장지까지 개코님께 또 반했어요\\>< 이번에 못 사서 너무너무너무 아쉽지만 다음번에 또 하신다면 꼭 구매할게요!!ㅠ,8개
44,먕먕,"A에 블루베리칩이나 B에 말린 메밀꽃이 있었더라면,,8ㅅ8 하지만 안 살 수가 없는 구성... 쿨톤이 a 구성 사면 오바일까요? ㅠㅠㅠㅠ",136개
45,녕안,A에 쿨톤구성 B에 웜톤구성이면 좋았을텐데요ㅠㅠㅠ,72개
46,주은,가성비가 내려 와우,492개
47,에승,호엑...광탈   ㅜㅡ푸ㅠㅠㅠㅠㅠㅠㅠ,4개
48,쀼쀼,이런 대혜자 구성을 내가 원하는 A박스 21호로 구매했다는게 너무 뿌듯하다 ㅋㅋㅋ 아직도 기분 좋고 구성품이 대박이라 계속 들어와서 보는 중..,5개
49,뚜비뚜밥,왜 난 이걸 이제야 봤는가....,4개
50,뚜링,"언니...ㅠㅠㅠㅠ 한번만 더해주세요ㅠㅜㅜㅜㅠㅜㅜㅠ 
1분도 안돼서 품절...? 이게 말이 되나요ㅠㅠㅠㅠ",7개
51,tkfka사람,"언니 이거 진짜 2분만에 품절,,,,이거 완전 티켓팅이에욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",4개
52,토야,제발 2차 해주세요ㅜㅜㅜㅜ 대가탔는데 1분만에 품절되버리네요,9개
53,하뜨,배송지랑 카드등록 다해놓고 확인만 눌렀더니 성공했어여ㅠㅠㅠㅠㅠㅠㅠ행볶쓰ㅠㅠㅠㅠㅠㅠ언니 사랑해요💖💖💖,5개
54,아원츄,엑소 티켓팅으로 단련된 나의 손꾸락..여기서 빛을 보다..원하는거 바로 성공했습니당😘 감사합니다ㅇ 내가수..그리고 새롬님!!,4개
55,LestateLee,종이테이프 종이충전재 정말 좋은생각이에요 환경도 생각하는 새롬님 최고😁,398개
56,강낭콩,쓸때없는 쓰레기를 만들지 않은거 진짜 현명한 선택 하신거같아요!,10개
57,유희원,결제했는데 결제완료되었다가 품절이라고 뜨더니 결제취솤ㅋㅋㅋㅋㅋㅋㅋ 계좌에서 돈이 나갔다가 다시 들어옴ㅠㅜㅜㅜㅜㅜㅜ,5개
58,이애영,대기탔는데 그냥 광탈이네요ㅜㅜㅜㅜ,3개
59,,품절되서 당황했어유ㅠ구ㅜㅜㅜ,3개
60,OLNJES,평소 화장품에 관심이 막 있지도 않고 한데 판매 30분 전에 영상을 보고 꼭 사야겠다해서 기다렸다가 빨리 샀어요 ㅠㅠ 사고 좀 있다 바로 품절 됬는데 정말 이런 좋은 제품 내주셔서 정말 감사합니다 ...!,5개
61,이지희,인생템 박스 한번 더 해주시면 안될까요??ㅠㅠㅠㅠ,6개
62,쀼쀼,A박스 구매 성공했어요💕 좋은 화장품들 저렴하게 구매할 수 있게 해주신 개코님 감사합니다 ㅠㅠ❤️,5개
63,,b 세트 성공했어요! 새롬님 예쁜 것만 보시고 터무니 없는 말들에 상처받으시면 안돼요 ㅠㅠ 좋은 이벤트 감사합니다!,7개
64,정소,와 품절 돼버렸어ㅠㅠㅠㅠ 엄청 빨라ㅜㅜㅜㅜ,3개
65,kindaA,구성 너무 좋은데ㅜㅜ 쿨톤은 사고 후회할지 안 사고 후회할지 오조오억번 고민 중.....,5개
66,몽몽몽,아니 댓글은 또 뭐 단체로 쿨톤병 걸렸나 제품 얘기는 없고 쿨톤은요 ㅠㅠ 가 반 이상이네 진짜 두번째 박스 내달라면서 댓글은 죄다 쿨톤ㅠㅠ이고 제품 qna는 재고 제대로 준비한거 맞아요???? 이러는데 잘도 새롬님이 두번째 박스 내주시겠다 진짜 어이가 없어서 참나,5개
67,천소희,콘서트 티켓팅 보다 더 빡센 개코언니 화장품 세트.,3개
68,정수진,언니 진짜 결제버튼 바로 눌렀는데 결제불가... 뭔10초만에 픔절이야....,4개
69,방서인,아 못샀어ㅠㅠ 사람들 너무 빠른거 아니야? ㅋㅋㅋㅋㅠㅠ 꼭사고싶었는데 아쉽다..,3개
70,소연하다,결제 취소 실환가여,4개
