,name,thumbnail,view,previous_time,video_url,comment,likes_num,unlikes_num,time_duration,start_date2
10,[불편한진실] 우리집 인터넷이 자꾸 끊기는 이유?,https://i.ytimg.com/vi/OLAQk6ed0rw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB466D5g-oiDLiDt_WtxuGIoyToJQ,9.4천회,3개월 전,http://www.youtube.com/watch?v=OLAQk6ed0rw,댓글 69개,403개,13개,"
      12:50
    ",2020. 2. 23.
11,[택배요플러스] 중저가 샤오미 스마트폰과 꿀템 악세서리들,https://i.ytimg.com/vi/hSYB6GmgBRM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB8FTgmkxNnBPeioKLhdxYN_OmhLQ,1.2만회,3개월 전,http://www.youtube.com/watch?v=hSYB6GmgBRM,댓글 52개,376개,23개,"
      16:03
    ",2020. 2. 14.
12,[SOVIC] 공감능력 회복 프로젝트 - 듀얼 스토리북 (feat. 마노카드),https://i.ytimg.com/vi/fi-RFIxz_BY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDQAAwsip-aKqQSQV1aRNmWog95pQ,2.2천회,4개월 전,http://www.youtube.com/watch?v=fi-RFIxz_BY,댓글 10개,108개,4개,"
      21:21
    ",2020. 1. 28.
13,[근황토크] 두 달간 택배를 뜯지 않았을 때 벌어지는 일 (feat. 새 스튜디오),https://i.ytimg.com/vi/6oJGmg0gknA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCP1cWWUojs0aDwNmjNUmi45_mh_Q,5.5천회,4개월 전,http://www.youtube.com/watch?v=6oJGmg0gknA,댓글 40개,269개,9개,"
      9:10
    ",2020. 1. 25.
14,골골대는 내 차를 언제나 쌩쌩하게! FOXSUR 12V 차량용 배터리 충전기,https://i.ytimg.com/vi/vjaQOupFUwU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBqGj6DWk7z8eAQHyIGWTxjxPe-Dw,8천회,4개월 전,http://www.youtube.com/watch?v=vjaQOupFUwU,댓글 16개,172개,6개,"
      7:11
    ",2020. 1. 23.
15,애플 매니아를 위한 알리발 3in1 거치식 충전기?  (feat. 벨킨),https://i.ytimg.com/vi/7a5NHp_LuTY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD83EKicDt30OfNPEEc3PHY3zZaXQ,3.2천회,4개월 전,http://www.youtube.com/watch?v=7a5NHp_LuTY,댓글 28개,120개,5개,"
      12:01
    ",2020. 1. 21.
16,미밴드4의 충전을 보다 편리하게? 집게형 호환 충전기 4종 테스트,https://i.ytimg.com/vi/xM9c-CJtpK0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBLs_CwfSAHq6e6n8aN5LBfvm6EJg,3.6천회,4개월 전,http://www.youtube.com/watch?v=xM9c-CJtpK0,댓글 16개,128개,5개,"
      8:42
    ",2020. 1. 6.
17,[월요택배요]#마지막회 - 새로운 모습으로 돌아올게요!,https://i.ytimg.com/vi/EdwAaBCEcfI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC4spt-X0YaODRe9G5FcGnjmONE9Q,9.1천회,5개월 전,http://www.youtube.com/watch?v=EdwAaBCEcfI,댓글 34개,345개,18개,"
      15:19
    ",2019. 12. 27.
18,LG V50S ThinQ 30일간의 실사용기 (feat. 듀얼스크린 X 네이버웨일),https://i.ytimg.com/vi/zijpP9JSO_g/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCDuaoCdInorWzr6NY_1tp0lAUpgQ,4.4천회,5개월 전,http://www.youtube.com/watch?v=zijpP9JSO_g,댓글 17개,130개,14개,"
      14:59
    ",2019. 12. 9.
19,[SOVIC] 내 몸을 지키는 건강한 습관 - 저스트비 그린으로 균형잡힌 삶을!,https://i.ytimg.com/vi/nUkQgvUXm1c/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA3eoPG59WcxweUtRXLlIlp0EozNg,2.5천회,5개월 전,http://www.youtube.com/watch?v=nUkQgvUXm1c,댓글 16개,83개,12개,"
      11:45
    ",2020. 3. 1.
